Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
262;US-2018-155299;08/06/2018;12/06/2018;Standard Class;Dl-13600;Dorris liebe;Corporate;United States;Pasadena;Texas;77506;Central;OFF-AP-10002203;Office Supplies;Appliances;Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac;1624
263;US-2015-106992;19/09/2015;21/09/2015;Second Class;SB-20290;Sean Braxton;Corporate;United States;Houston;Texas;77036;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;3059982
265;CA-2017-125318;06/06/2017;13/06/2017;Standard Class;RC-19825;Roy Collins;Consumer;United States;Chicago;Illinois;60610;Central;TEC-PH-10001433;Technology;Phones;Cisco Small Business SPA 502G VoIP phone;328224
266;CA-2016-155040;10/11/2016;15/11/2016;Standard Class;AH-10210;Alan Hwang;Consumer;United States;Brentwood;California;94513;West;TEC-AC-10004469;Technology;Accessories;Microsoft Sculpt Comfort Mouse;79,9
267;CA-2018-136826;16/06/2018;20/06/2018;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Chapel Hill;North Carolina;27514;South;OFF-AR-10003602;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack;14016
268;CA-2017-111010;22/01/2017;28/01/2017;Standard Class;PG-18895;Paul Gonzalez;Consumer;United States;Morristown;New Jersey;7960;East;OFF-FA-10003472;Office Supplies;Fasteners;Bagged Rubber Bands;7,56
269;US-2018-145366;09/12/2018;13/12/2018;Standard Class;CA-12310;Christine Abelman;Corporate;United States;Cincinnati;Ohio;45231;East;OFF-ST-10004180;Office Supplies;Storage;Safco Commercial Shelving;37208
271;CA-2018-163979;28/12/2018;02/01/2019;Second Class;KH-16690;Kristen Hastings;Corporate;United States;San Francisco;California;94110;West;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;725,84
272;CA-2016-155334;30/07/2016;31/07/2016;First Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;94109;West;TEC-AC-10003628;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;209,93
275;CA-2018-118136;16/09/2018;17/09/2018;First Class;BB-10990;Barry Blumstein;Corporate;United States;Inglewood;California;90301;West;OFF-PA-10002615;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";8,82
277;CA-2018-132976;13/10/2018;17/10/2018;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10000673;Office Supplies;Paper;Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad;11648
281;US-2016-161991;26/09/2016;28/09/2016;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Houston;Texas;77070;Central;OFF-BI-10004967;Office Supplies;Binders;Round Ring Binders;2,08
283;CA-2016-130890;02/11/2016;06/11/2016;Standard Class;JO-15280;Jas O'Carroll;Consumer;United States;Los Angeles;California;90004;West;FUR-TA-10002903;Furniture;Tables;"Bevis Round Bullnose 29"" High Table Top";1038,84
284;CA-2016-130883;26/09/2016;02/10/2016;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Portland;Oregon;97206;West;OFF-PA-10000474;Office Supplies;Paper;Easy-staple paper;141,76
287;CA-2017-112697;18/12/2017;20/12/2017;Second Class;AH-10195;Alan Haines;Corporate;United States;Tamarac;Florida;33319;South;OFF-BI-10000778;Office Supplies;Binders;GBC VeloBinder Electric Binding Machine;254058
290;CA-2017-110772;20/11/2017;24/11/2017;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;43229;East;OFF-FA-10002983;Office Supplies;Fasteners;Advantus SlideClip Paper Clips;19096
294;CA-2015-111451;26/12/2015;28/12/2015;First Class;KL-16555;Kelly Lampkin;Corporate;United States;Colorado Springs;Colorado;80906;West;FUR-FU-10004091;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";300416
299;CA-2017-142545;28/10/2017;03/11/2017;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;Belleville;New Jersey;7109;East;OFF-PA-10002105;Office Supplies;Paper;Xerox 223;32,4
304;US-2018-152380;19/11/2018;23/11/2018;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Chicago;Illinois;60623;Central;FUR-TA-10002533;Furniture;Tables;BPI Conference Tables;219075
305;CA-2016-144253;04/05/2016;09/05/2016;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;New York City;New York;10024;East;FUR-FU-10002671;Furniture;Furnishings;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;26,8
306;CA-2015-130960;30/12/2015;04/01/2016;Standard Class;KB-16600;Ken Brennan;Corporate;United States;Taylor;Michigan;48180;Central;OFF-AR-10003651;Office Supplies;Art;Newell 350;9,84
307;CA-2015-111003;01/06/2015;06/06/2015;Standard Class;CR-12625;Corey Roper;Home Office;United States;Lakewood;New Jersey;8701;East;OFF-BI-10001072;Office Supplies;Binders;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;45,48
309;CA-2018-126774;15/04/2018;17/04/2018;First Class;SH-20395;Shahid Hopkins;Consumer;United States;Arlington;Virginia;22204;South;OFF-AR-10002804;Office Supplies;Art;Faber Castell Col-Erase Pencils;4,89
310;CA-2017-142902;12/09/2017;14/09/2017;Second Class;BP-11185;Ben Peterman;Corporate;United States;Arvada;Colorado;80004;West;FUR-FU-10001918;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;15136
314;CA-2015-120887;27/09/2015;03/10/2015;Standard Class;TS-21205;Thomas Seio;Corporate;United States;Hackensack;New Jersey;7601;East;FUR-FU-10001588;Furniture;Furnishings;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;87,54
315;CA-2015-167850;09/08/2015;16/08/2015;Standard Class;AG-10525;Andy Gerbode;Corporate;United States;Saint Petersburg;Florida;33710;South;TEC-PH-10002398;Technology;Phones;AT&T 1070 Corded Phone;178384
317;CA-2015-164259;28/12/2015;30/12/2015;First Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-AR-10003373;Office Supplies;Art;Boston School Pro Electric Pencil Sharpener, 1670;99136
318;CA-2015-164973;04/11/2015;09/11/2015;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10024;East;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;135882
323;CA-2015-156601;19/09/2015;24/09/2015;Standard Class;FA-14230;Frank Atkinson;Corporate;United States;Long Beach;California;90805;West;OFF-FA-10000624;Office Supplies;Fasteners;OIC Binder Clips;7,16
324;CA-2017-162138;23/04/2017;27/04/2017;Standard Class;GK-14620;Grace Kelly;Corporate;United States;Hesperia;California;92345;West;OFF-BI-10004593;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;251,52
326;CA-2018-153339;03/11/2018;05/11/2018;Second Class;DJ-13510;Don Jones;Corporate;United States;Murfreesboro;Tennessee;37130;South;FUR-FU-10001967;Furniture;Furnishings;Telescoping Adjustable Floor Lamp;15992
327;US-2017-141544;30/08/2017;01/09/2017;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10003645;Technology;Phones;Aastra 57i VoIP phone;290898
332;US-2017-150147;25/04/2017;29/04/2017;Second Class;JL-15850;John Lucas;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;82,8
335;CA-2016-137946;01/09/2016;04/09/2016;Second Class;DB-13615;Doug Bickford;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10001922;Office Supplies;Binders;Storex Dura Pro Binders;4752
338;CA-2015-129924;12/07/2015;17/07/2015;Standard Class;AC-10420;Alyssa Crouse;Corporate;United States;San Francisco;California;94122;West;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;7712
340;CA-2016-128167;22/06/2016;26/06/2016;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Layton;Utah;84041;West;OFF-FA-10000490;Office Supplies;Fasteners;"OIC Binder Clips, Mini, 1/4"" Capacity, Black";4,96
341;CA-2015-122336;13/04/2015;17/04/2015;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10000122;Office Supplies;Art;Newell 314;17856
345;US-2016-120712;20/12/2016;24/12/2016;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Austin;Texas;78745;Central;OFF-ST-10000107;Office Supplies;Storage;Fellowes Super Stor/Drawer;88,8
346;CA-2018-169901;15/06/2018;19/06/2018;Standard Class;CC-12550;Clay Cheatham;Consumer;United States;San Francisco;California;94122;West;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;47976
347;CA-2018-134306;08/07/2018;12/07/2018;Standard Class;TD-20995;Tamara Dahlen;Consumer;United States;Lowell;Massachusetts;1852;East;OFF-AR-10004027;Office Supplies;Art;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;7,56
350;CA-2017-129714;01/09/2017;03/09/2017;First Class;AB-10060;Adam Bellavance;Home Office;United States;New York City;New York;10009;East;TEC-AC-10000290;Technology;Accessories;Sabrent 4-Port USB 2.0 Hub;6,79
355;CA-2017-138520;08/04/2017;13/04/2017;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;New York City;New York;10035;East;FUR-BO-10002268;Furniture;Bookcases;Sauder Barrister Bookcases;388704
359;CA-2017-130001;23/04/2017;28/04/2017;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Charlotte;North Carolina;28205;South;OFF-PA-10002666;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;36,24
360;CA-2018-155698;08/03/2018;11/03/2018;First Class;VB-21745;Victoria Brennan;Corporate;United States;Columbus;Georgia;31907;South;OFF-AP-10001124;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection;647,84
362;CA-2018-144904;25/09/2018;01/10/2018;Standard Class;KW-16435;Katrina Willman;Consumer;United States;New York City;New York;10009;East;OFF-LA-10001158;Office Supplies;Labels;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";20,7
366;CA-2015-123344;24/09/2015;29/09/2015;Standard Class;JD-16060;Julia Dunbar;Consumer;United States;San Francisco;California;94109;West;OFF-ST-10001713;Office Supplies;Storage;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;211,96
367;CA-2017-155516;21/10/2017;21/10/2017;Same Day;MK-17905;Michael Kennedy;Corporate;United States;Manchester;Connecticut;6040;East;OFF-BI-10002412;Office Supplies;Binders;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;23,2
371;CA-2018-104745;29/05/2018;04/06/2018;Standard Class;GT-14755;Guy Thornton;Consumer;United States;Harlingen;Texas;78550;Central;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;25,92
373;US-2015-119137;23/07/2015;27/07/2015;Standard Class;AG-10900;Arthur Gainer;Consumer;United States;Tucson;Arizona;85705;West;OFF-BI-10001982;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;8,16
377;US-2017-134656;28/09/2017;01/10/2017;First Class;MM-18280;Muhammed MacIntyre;Corporate;United States;Quincy;Illinois;62301;Central;OFF-PA-10003039;Office Supplies;Paper;Xerox 1960;99136
378;US-2018-134481;27/08/2018;01/09/2018;Standard Class;AR-10405;Allen Rosenblatt;Corporate;United States;Franklin;Massachusetts;2038;East;FUR-TA-10004915;Furniture;Tables;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";1488424
379;CA-2016-130792;28/04/2016;05/05/2016;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Houston;Texas;77095;Central;OFF-AP-10000696;Office Supplies;Appliances;Holmes Odor Grabber;8652
382;CA-2017-134775;28/10/2017;29/10/2017;First Class;AS-10285;Alejandro Savely;Corporate;United States;San Francisco;California;94109;West;OFF-PA-10004734;Office Supplies;Paper;Southworth Structures Collection;50,96
384;CA-2016-125395;26/06/2016;29/06/2016;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Taylor;Michigan;48180;Central;TEC-AC-10004708;Technology;Accessories;Sony 32GB Class 10 Micro SDHC R40 Memory Card;41,9
385;US-2016-168935;27/11/2016;02/12/2016;Standard Class;DO-13435;Denny Ordway;Consumer;United States;Pembroke Pines;Florida;33024;South;FUR-TA-10000617;Furniture;Tables;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;3754575
387;CA-2016-122756;03/12/2016;07/12/2016;Standard Class;DK-13225;Dean Katz;Corporate;United States;Philadelphia;Pennsylvania;19140;East;TEC-MA-10001681;Technology;Machines;Lexmark MarkNet N8150 Wireless Print Server;482,34
389;CA-2015-115973;24/11/2015;26/11/2015;First Class;NG-18430;Nathan Gelder;Consumer;United States;Cincinnati;Ohio;45231;East;OFF-AR-10004757;Office Supplies;Art;Crayola Colored Pencils;2624
390;CA-2018-101798;11/12/2018;15/12/2018;Standard Class;MV-18190;Mike Vittorini;Consumer;United States;New York City;New York;10009;East;OFF-BI-10000050;Office Supplies;Binders;Angle-D Binders with Locking Rings, Label Holders;23,36
392;US-2015-135972;21/09/2015;23/09/2015;Second Class;JG-15115;Jack Garza;Consumer;United States;Des Moines;Washington;98198;West;TEC-PH-10003012;Technology;Phones;Nortel Meridian M3904 Professional Digital phone;246384
394;US-2015-134971;07/06/2015;10/06/2015;Second Class;BP-11095;Bart Pistole;Corporate;United States;Peoria;Illinois;61604;Central;OFF-BI-10003982;Office Supplies;Binders;Wilson Jones Century Plastic Molded Ring Binders;12462
395;CA-2018-102946;30/06/2018;05/07/2018;Standard Class;VP-21730;Victor Preis;Home Office;United States;Las Vegas;Nevada;89115;West;OFF-BI-10004492;Office Supplies;Binders;Tuf-Vin Binders;75792
396;CA-2018-165603;17/10/2018;19/10/2018;Second Class;SS-20140;Saphhira Shifley;Corporate;United States;Warwick;Rhode Island;2886;East;OFF-ST-10000798;Office Supplies;Storage;2300 Heavy-Duty Transfer File Systems by Perma;49,96
398;CA-2016-122259;31/10/2016;04/11/2016;Standard Class;HP-14815;Harold Pawlan;Home Office;United States;Jackson;Michigan;49201;Central;OFF-SU-10002573;Office Supplies;Supplies;"Acme 10"" Easy Grip Assistive Scissors";70,12
399;CA-2017-108987;08/09/2017;10/09/2017;Second Class;AG-10675;Anna Gayman;Consumer;United States;Houston;Texas;77036;Central;OFF-ST-10001580;Office Supplies;Storage;Super Decoflex Portable Personal File;35952
403;CA-2015-113166;24/12/2015;26/12/2015;First Class;LF-17185;Luke Foster;Consumer;United States;Miami;Florida;33180;South;OFF-PA-10001947;Office Supplies;Paper;Xerox 1974;9568
404;CA-2015-155208;16/04/2015;20/04/2015;Standard Class;SP-20650;Stephanie Phelps;Corporate;United States;Wilmington;North Carolina;28403;South;OFF-AR-10003478;Office Supplies;Art;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;39072
405;CA-2018-117933;24/12/2018;29/12/2018;Standard Class;RF-19840;Roy Französisch;Consumer;United States;New York City;New York;10024;East;OFF-AP-10004249;Office Supplies;Appliances;Staple holder;35,91
406;CA-2018-117457;08/12/2018;12/12/2018;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;179,95
415;CA-2018-142636;03/11/2018;07/11/2018;Standard Class;KC-16675;Kimberly Carter;Corporate;United States;Seattle;Washington;98105;West;OFF-PA-10000157;Office Supplies;Paper;Xerox 191;139,86
417;CA-2018-122105;24/06/2018;28/06/2018;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Huntington Beach;California;92646;West;OFF-AR-10004344;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;95,92
418;CA-2017-148796;14/04/2017;18/04/2017;Standard Class;PB-19150;Philip Brown;Consumer;United States;Los Angeles;California;90004;West;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;383,8
419;CA-2018-154816;06/11/2018;10/11/2018;Standard Class;VB-21745;Victoria Brennan;Corporate;United States;Richmond;Kentucky;40475;South;OFF-PA-10003845;Office Supplies;Paper;Xerox 1987;5,78
420;CA-2018-110478;04/03/2018;09/03/2018;Standard Class;SP-20860;Sung Pak;Corporate;United States;Los Angeles;California;90045;West;OFF-AR-10001573;Office Supplies;Art;American Pencil;9,32
422;CA-2015-142048;22/06/2015;25/06/2015;First Class;JE-15745;Joel Eaton;Consumer;United States;Louisville;Colorado;80027;West;TEC-AC-10004114;Technology;Accessories;KeyTronic 6101 Series - Keyboard - Black;196752
423;CA-2018-125388;19/10/2018;23/10/2018;Standard Class;MP-17965;Michael Paige;Corporate;United States;Lawrence;Massachusetts;1841;East;FUR-FU-10004712;Furniture;Furnishings;Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black;56,56
425;CA-2018-155705;21/08/2018;23/08/2018;Second Class;NF-18385;Natalie Fritzler;Consumer;United States;Jackson;Mississippi;39212;South;FUR-CH-10000015;Furniture;Chairs;Hon Multipurpose Stacking Arm Chairs;866,4
426;CA-2018-149160;23/11/2018;26/11/2018;Second Class;JM-15265;Janet Molinari;Corporate;United States;Canton;Michigan;48187;Central;FUR-FU-10003347;Furniture;Furnishings;Coloredge Poster Frame;28,4
428;CA-2015-101476;12/09/2015;13/09/2015;First Class;SD-20485;Shirley Daniels;Home Office;United States;New Rochelle;New York;10801;East;TEC-MA-10000029;Technology;Machines;Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner;69,99
429;CA-2018-152275;01/10/2018;08/10/2018;Standard Class;KH-16630;Ken Heidel;Corporate;United States;San Antonio;Texas;78207;Central;OFF-AR-10000369;Office Supplies;Art;Design Ebony Sketching Pencil;6672
430;US-2017-123750;15/04/2017;21/04/2017;Standard Class;RB-19795;Ross Baird;Home Office;United States;Gastonia;North Carolina;28052;South;OFF-BI-10004584;Office Supplies;Binders;GBC ProClick 150 Presentation Binding System;189588
434;CA-2017-127369;06/06/2017;07/06/2017;First Class;DB-13060;Dave Brooks;Consumer;United States;Lowell;Massachusetts;1852;East;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;714,3
435;US-2015-150574;19/12/2015;25/12/2015;Standard Class;MK-18160;Mike Kennedy;Consumer;United States;Jacksonville;Florida;32216;South;OFF-BI-10000773;Office Supplies;Binders;Insertable Tab Post Binder Dividers;4812
437;CA-2017-147375;12/06/2017;14/06/2017;Second Class;PO-19180;Philisse Overcash;Home Office;United States;Chicago;Illinois;60623;Central;TEC-MA-10002937;Technology;Machines;Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner;1007979
439;CA-2018-130043;15/09/2018;19/09/2018;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Houston;Texas;77070;Central;OFF-PA-10002230;Office Supplies;Paper;Xerox 1897;31872
440;CA-2018-157252;20/01/2018;23/01/2018;Second Class;CV-12805;Cynthia Voltz;Corporate;United States;New York City;New York;10024;East;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;207846
